date,direction,speed
2011-06-11,273,9.0
2011-06-12,185,15.0
2011-06-13,229,14.0
2011-06-14,177,8.0
2011-06-15,203,12.0
2011-06-16,239,12.0
2011-06-17,166,14.0
2011-06-18,242,19.0
2011-06-19,254,16.0
2011-06-20,141,8.0
2011-06-21,217,19.0
2011-06-22,218,17.0
2011-06-23,263,15.0
2011-06-24,255,11.0
2011-06-25,231,16.0
2011-06-26,195,9.0
2011-06-27,206,12.0
2011-06-28,281,12.0
2011-06-29,300,11.0
2011-06-30,306,10.0
2011-07-01,299,9.0
2011-07-02,134,6.0
2011-07-03,197,6.0
2011-07-04,147,7.0
2011-07-05,160,10.0
2011-07-06,204,18.0
2011-07-07,185,16.0
2011-07-08,190,17.0
2011-07-09,218,15.0
2011-07-10,241,9.0
2011-07-11,219,8.0
2011-07-12,28,15.0
2011-07-13,302,13.0
2011-07-14,313,11.0
2011-07-15,206,11.0
2011-07-16,204,15.0
2011-07-17,231,17.0
2011-07-18,233,18.0
2011-07-19,266,8.0
2011-07-20,239,6.0
2011-07-21,187,10.0
2011-07-22,310,9.0
2011-07-23,252,13.0
2011-07-24,267,12.0
2011-07-25,260,9.0
2011-07-26,126,9.0
2011-07-27,266,10.0
2011-07-28,243,7.0
2011-07-29,44,9.0
2011-07-30,197,7.0
2011-07-31,178,10.0
2011-08-01,161,10.0
2011-08-02,144,5.0
2011-08-03,187,7.0
2011-08-04,209,15.0
2011-08-05,219,7.0
2011-08-06,217,11.0
2011-08-07,222,15.0
2011-08-08,266,16.0
2011-08-09,299,14.0
2011-08-10,246,15.0
2011-08-11,227,18.0
2011-08-12,242,10.0
2011-08-13,223,12.0
2011-08-14,263,10.0
2011-08-15,263,11.0
2011-08-16,216,14.0
2011-08-17,96,9.0
2011-08-18,74,13.0
2011-08-19,261,10.0
2011-08-20,201,9.0
2011-08-21,247,9.0
2011-08-22,120,8.0
2011-08-23,92,12.0
2011-08-24,214,10.0
2011-08-25,167,12.0
2011-08-26,157,6.0
2011-08-27,267,13.0
2011-08-28,254,12.0
2011-08-29,288,12.0
2011-08-30,302,7.0
2011-08-31,148,6.0
2011-09-01,85,12.0
2011-09-02,196,8.0
2011-09-03,211,11.0
2011-09-04,198,13.0
2011-09-05,224,19.0
2011-09-06,215,24.0
2011-09-07,241,21.0
2011-09-08,229,16.0
2011-09-09,220,12.0
2011-09-10,182,17.0
2011-09-11,208,19.0
2011-09-12,220,25.0
2011-09-13,240,20.0
2011-09-14,253,14.0
2011-09-15,159,7.0
2011-09-16,153,12.0
2011-09-17,226,16.0
2011-09-18,253,8.0
2011-09-19,257,14.0
2011-09-20,210,18.0
2011-09-21,240,13.0
2011-09-22,249,12.0
2011-09-23,228,9.0
2011-09-24,175,8.0
2011-09-25,187,14.0
2011-09-26,215,10.0
2011-09-27,207,7.0
2011-09-28,142,11.0
2011-09-29,156,9.0
2011-09-30,163,9.0
2011-10-01,170,7.0
2011-10-02,199,10.0
2011-10-03,215,15.0
2011-10-04,236,15.0
2011-10-05,224,21.0
2011-10-06,253,25.0
2011-10-07,286,19.0
2011-10-08,280,15.0
2011-10-09,252,18.0
2011-10-10,243,26.0
2011-10-11,243,20.0
2011-10-12,263,14.0
2011-10-13,97,9.0
2011-10-14,114,10.0
2011-10-15,137,8.0
2011-10-16,248,6.0
2011-10-17,222,17.0
2011-10-18,254,22.0
2011-10-19,284,15.0
2011-10-20,285,10.0
2011-10-21,207,11.0
2011-10-22,163,14.0
2011-10-23,152,20.0
2011-10-24,118,22.0
2011-10-25,162,15.0
2011-10-26,184,14.0
2011-10-27,141,12.0
2011-10-28,178,8.0
2011-10-29,195,13.0
2011-10-30,200,17.0
2011-10-31,167,17.0
2011-11-01,206,12.0
2011-11-02,143,18.0
2011-11-03,155,16.0
2011-11-04,174,13.0
2011-11-05,273,12.0
2011-11-06,307,17.0
2011-11-07,150,16.0
2011-11-08,102,10.0
2011-11-09,150,12.0
2011-11-10,118,11.0
2011-11-11,122,14.0
2011-11-12,138,10.0
2011-11-13,96,13.0
2011-11-14,80,11.0
2011-11-15,78,12.0
2011-11-16,107,8.0
2011-11-17,187,12.0
2011-11-18,167,16.0
2011-11-19,134,10.0
2011-11-20,138,9.0
2011-11-21,110,10.0
2011-11-22,222,6.0
2011-11-23,257,10.0
2011-11-24,205,16.0
2011-11-25,240,19.0
2011-11-26,229,20.0
2011-11-27,258,22.0
2011-11-28,197,11.0
2011-11-29,205,25.0
2011-11-30,205,18.0
2011-12-01,143,15.0
2011-12-02,254,12.0
2011-12-03,240,21.0
2011-12-04,247,17.0
2011-12-05,255,21.0
2011-12-06,245,19.0
2011-12-07,253,26.0
2011-12-08,223,27.0
2011-12-09,250,20.0
2011-12-10,255,14.0
2011-12-11,194,17.0
2011-12-12,232,22.0
2011-12-13,222,29.0
2011-12-14,220,18.0
2011-12-15,218,21.0
2011-12-16,239,23.0
2011-12-17,289,17.0
2011-12-18,298,17.0
2011-12-19,241,14.0
2011-12-20,278,17.0
2011-12-21,263,14.0
2011-12-22,262,17.0
2011-12-23,237,24.0
2011-12-24,252,19.0
2011-12-25,227,22.0
2011-12-26,232,19.0
2011-12-27,213,12.0
2011-12-28,224,22.0
2011-12-29,250,26.0
2011-12-30,250,18.0
2011-12-31,242,21.0
2012-01-01,221,21.0
2012-01-02,234,19.0
2012-01-03,225,32.0
2012-01-04,246,28.0
2012-01-05,275,36.0
2012-01-06,275,18.0
2012-01-07,219,20.0
2012-01-08,274,15.0
2012-01-09,173,18.0
2012-01-10,246,14.0
2012-01-11,248,15.0
2012-01-12,271,20.0
2012-01-13,219,10.0
2012-01-14,86,7.0
2012-01-15,110,14.0
2012-01-16,108,12.0
2012-01-17,187,10.0
2012-01-18,215,17.0
2012-01-19,256,22.0
2012-01-20,262,23.0
2012-01-21,262,26.0
2012-01-22,269,23.0
2012-01-23,278,17.0
2012-01-24,249,11.0
2012-01-25,220,14.0
2012-01-26,202,19.0
2012-01-27,243,15.0
2012-01-28,127,14.0
2012-01-29,83,9.0
2012-01-30,78,9.0
2012-01-31,38,12.0
2012-02-01,42,20.0
2012-02-02,37,19.0
2012-02-03,211,12.0
2012-02-04,103,13.0
2012-02-05,235,8.0
2012-02-06,124,4.0
2012-02-07,66,10.0
2012-02-08,24,14.0
2012-02-09,191,5.0
2012-02-10,115,10.0
2012-02-11,49,5.0
2012-02-12,329,10.0
2012-02-13,313,15.0
2012-02-14,319,17.0
2012-02-15,312,20.0
2012-02-16,295,14.0
2012-02-17,254,14.0
2012-02-18,244,23.0
2012-02-19,308,17.0
2012-02-20,232,14.0
2012-02-21,230,17.0
2012-02-22,214,24.0
2012-02-23,256,17.0
2012-02-24,259,16.0
2012-02-25,282,9.0
2012-02-26,296,7.0
2012-02-27,244,14.0
2012-02-28,256,9.0
2012-02-29,222,8.0
2012-03-01,268,7.0
2012-03-02,80,9.0
2012-03-03,189,15.0
2012-03-04,226,18.0
2012-03-05,311,29.0
2012-03-06,255,14.0
2012-03-07,241,22.0
2012-03-08,273,14.0
2012-03-09,237,15.0
2012-03-10,284,12.0
2012-03-11,289,8.0
2012-03-12,227,7.0
2012-03-13,103,4.0
2012-03-14,120,5.0
2012-03-15,180,8.0
2012-03-16,226,14.0
2012-03-17,198,15.0
2012-03-18,261,11.0
2012-03-19,284,11.0
2012-03-20,265,10.0
2012-03-21,146,9.0
2012-03-22,82,15.0
2012-03-23,97,7.0
2012-03-24,79,9.0
2012-03-25,61,10.0
2012-03-26,75,12.0
2012-03-27,76,10.0
2012-03-28,160,6.0
2012-03-29,256,9.0
2012-03-30,320,8.0
2012-03-31,139,15.0
2012-04-01,201,5.0
2012-04-02,268,5.0
2012-04-03,288,9.0
2012-04-04,161,7.0
2012-04-05,39,17.0
2012-04-06,243,10.0
2012-04-07,130,10.0
2012-04-08,240,11.0
2012-04-09,215,22.0
2012-04-10,235,18.0
2012-04-11,264,8.0
2012-04-12,295,6.0
2012-04-13,153,5.0
2012-04-14,35,14.0
2012-04-15,135,18.0
2012-04-16,296,9.0
2012-04-17,201,20.0
2012-04-18,168,19.0
2012-04-19,259,13.0
2012-04-20,245,11.0
2012-04-21,270,11.0
2012-04-22,236,15.0
2012-04-23,133,15.0
2012-04-24,307,14.0
2012-04-25,149,19.0
2012-04-26,192,23.0
2012-04-27,196,14.0
2012-04-28,34,17.0
2012-04-29,77,24.0
2012-04-30,110,19.0
2012-05-01,146,14.0
2012-05-02,173,12.0
2012-05-03,93,11.0
2012-05-04,182,9.0
2012-05-05,28,14.0
2012-05-06,49,10.0
2012-05-07,145,12.0
2012-05-08,192,11.0
2012-05-09,181,11.0
2012-05-10,199,22.0
2012-05-11,273,18.0
2012-05-12,222,12.0
2012-05-13,235,10.0
2012-05-14,232,16.0
2012-05-15,259,16.0
2012-05-16,280,10.0
2012-05-17,147,10.0
2012-05-18,111,12.0
2012-05-19,146,10.0
2012-05-20,58,14.0
2012-05-21,347,16.0
2012-05-22,298,15.0
2012-05-23,189,9.0
2012-05-24,38,8.0
2012-05-25,60,17.0
2012-05-26,72,18.0
2012-05-27,82,12.0
2012-05-28,185,7.0
2012-05-29,196,10.0
2012-05-30,210,8.0
2012-05-31,272,12.0
2012-06-01,206,7.0
2012-06-02,94,14.0
2012-06-03,80,14.0
2012-06-04,111,13.0
2012-06-05,159,14.0
2012-06-06,210,15.0
2012-06-07,167,17.0
2012-06-08,212,29.0
2012-06-09,246,20.0
2012-06-10,169,8.0
2012-06-11,111,16.0
2012-06-12,183,14.0
2012-06-13,88,6.0
2012-06-14,115,16.0
2012-06-15,186,19.0
2012-06-16,203,24.0
2012-06-17,221,15.0
2012-06-18,262,9.0
2012-06-19,222,7.0
2012-06-20,110,8.0
2012-06-21,150,17.0
2012-06-22,219,23.0
2012-06-23,223,18.0
2012-06-24,241,18.0
2012-06-25,269,9.0
2012-06-26,203,9.0
2012-06-27,217,10.0
2012-06-28,170,15.0
2012-06-29,202,20.0
2012-06-30,203,18.0
2012-07-01,230,16.0
2012-07-02,183,17.0
2012-07-03,186,14.0
2012-07-04,169,12.0
2012-07-05,205,8.0
2012-07-06,193,9.0
2012-07-07,146,13.0
2012-07-08,215,10.0
2012-07-09,239,11.0
2012-07-10,239,11.0
2012-07-11,253,14.0
2012-07-12,225,13.0
2012-07-13,226,14.0
2012-07-14,209,10.0
2012-07-15,282,11.0
2012-07-16,227,17.0
2012-07-17,250,15.0
2012-07-18,223,17.0
2012-07-19,270,14.0
2012-07-20,241,8.0
2012-07-21,91,5.0
2012-07-22,193,10.0
2012-07-23,202,11.0
2012-07-24,189,5.0
2012-07-25,91,6.0
2012-07-26,79,10.0
2012-07-27,196,7.0
2012-07-28,307,11.0
2012-07-29,242,13.0
2012-07-30,249,14.0
2012-07-31,202,12.0
2012-08-01,180,14.0
2012-08-02,213,15.0
2012-08-03,199,15.0
2012-08-04,188,14.0
2012-08-05,184,9.0
2012-08-06,251,11.0
2012-08-07,245,14.0
2012-08-08,225,11.0
2012-08-09,53,5.0
2012-08-10,144,4.0
2012-08-11,99,14.0
2012-08-12,133,12.0
2012-08-13,174,12.0
2012-08-14,173,9.0
2012-08-15,140,17.0
2012-08-16,183,15.0
2012-08-17,164,16.0
2012-08-18,211,9.0
2012-08-19,208,9.0
2012-08-20,242,9.0
2012-08-21,250,8.0
2012-08-22,246,14.0
2012-08-23,230,8.0
2012-08-24,193,11.0
2012-08-25,214,14.0
2012-08-26,265,14.0
2012-08-27,183,15.0
2012-08-28,221,14.0
2012-08-29,189,15.0
2012-08-30,275,17.0
2012-08-31,324,12.0
2012-09-01,241,8.0
2012-09-02,255,10.0
2012-09-03,267,6.0
2012-09-04,295,9.0
2012-09-05,327,13.0
2012-09-06,200,8.0
2012-09-07,261,9.0
2012-09-08,231,6.0
2012-09-09,185,12.0
2012-09-10,207,18.0
2012-09-11,257,16.0
2012-09-12,261,13.0
2012-09-13,286,12.0
2012-09-14,264,17.0
2012-09-15,252,9.0
2012-09-16,227,11.0
2012-09-17,245,13.0
2012-09-18,275,15.0
2012-09-19,283,13.0
2012-09-20,229,12.0
2012-09-21,270,8.0
2012-09-22,122,10.0
2012-09-23,85,15.0
2012-09-24,162,17.0
2012-09-25,196,18.0
2012-09-26,180,12.0
2012-09-27,263,11.0
2012-09-28,231,15.0
2012-09-29,276,13.0
2012-09-30,219,17.0
2012-10-01,208,15.0
2012-10-02,208,17.0
2012-10-03,223,16.0
2012-10-04,237,14.0
2012-10-05,212,14.0
2012-10-06,108,8.0
2012-10-07,219,6.0
2012-10-08,84,11.0
2012-10-09,51,11.0
2012-10-10,95,9.0
2012-10-11,122,14.0
2012-10-12,243,18.0
2012-10-13,250,9.0
2012-10-14,310,11.0
2012-10-15,221,13.0
2012-10-16,215,20.0
2012-10-17,169,19.0
2012-10-18,175,17.0
2012-10-19,132,8.0
2012-10-20,189,6.0
2012-10-21,39,13.0
2012-10-22,50,9.0
2012-10-23,59,8.0
2012-10-24,50,13.0
2012-10-25,56,18.0
2012-10-26,70,20.0
2012-10-27,340,24.0
2012-10-28,250,14.0
2012-10-29,238,13.0
2012-10-30,273,10.0
2012-10-31,184,18.0
2012-11-01,222,16.0
2012-11-02,228,16.0
2012-11-03,217,13.0
2012-11-04,199,15.0
2012-11-05,215,11.0
2012-11-06,280,14.0
2012-11-07,254,15.0
2012-11-08,247,14.0
2012-11-09,197,12.0
2012-11-10,230,9.0
2012-11-11,271,9.0
2012-11-12,211,13.0
2012-11-13,203,14.0
2012-11-14,121,8.0
2012-11-15,118,5.0
2012-11-16,157,8.0
2012-11-17,251,13.0
2012-11-18,259,7.0
2012-11-19,174,18.0
2012-11-20,176,24.0
2012-11-21,189,21.0
2012-11-22,185,25.0
2012-11-23,207,11.0
2012-11-24,122,14.0
2012-11-25,208,27.0
2012-11-26,224,12.0
2012-11-27,333,18.0
2012-11-28,339,21.0
2012-11-29,328,15.0
2012-11-30,313,8.0
2012-12-01,293,12.0
2012-12-02,277,12.0
2012-12-03,236,17.0
2012-12-04,271,18.0
2012-12-05,315,15.0
2012-12-06,238,15.0
2012-12-07,289,24.0
2012-12-08,310,12.0
2012-12-09,265,21.0
2012-12-10,326,19.0
2012-12-11,173,9.0
2012-12-12,193,7.0
2012-12-13,101,10.0
2012-12-14,152,24.0
2012-12-15,208,19.0
2012-12-16,213,15.0
2012-12-17,231,16.0
2012-12-18,280,12.0
2012-12-19,124,17.0
2012-12-20,147,22.0
2012-12-21,249,15.0
2012-12-22,192,20.0
2012-12-23,229,22.0
2012-12-24,190,22.0
2012-12-25,219,21.0
2012-12-26,228,21.0
2012-12-27,252,23.0
2012-12-28,201,21.0
2012-12-29,198,30.0
2012-12-30,223,25.0
2012-12-31,212,28.0
2013-01-01,270,18.0
2013-01-02,256,16.0
2013-01-03,263,17.0
2013-01-04,263,14.0
2013-01-05,251,10.0
2013-01-06,244,9.0
2013-01-07,202,12.0
2013-01-08,215,14.0
2013-01-09,108,10.0
2013-01-10,312,7.0
2013-01-11,259,6.0
2013-01-12,91,18.0
2013-01-13,65,14.0
2013-01-14,249,12.0
2013-01-15,329,15.0
2013-01-16,39,7.0
2013-01-17,92,7.0
2013-01-18,118,20.0
2013-01-19,52,17.0
2013-01-20,98,15.0
2013-01-21,231,4.0
2013-01-22,95,14.0
2013-01-23,73,16.0
2013-01-24,45,11.0
2013-01-25,161,14.0
2013-01-26,215,19.0
2013-01-27,217,28.0
2013-01-28,218,25.0
2013-01-29,219,27.0
2013-01-30,241,29.0
2013-01-31,237,27.0
2013-02-01,275,14.0
2013-02-02,328,20.0
2013-02-03,251,19.0
2013-02-04,259,24.0
2013-02-05,249,26.0
2013-02-06,325,25.0
2013-02-07,308,16.0
2013-02-08,327,14.0
2013-02-09,251,9.0
2013-02-10,139,19.0
2013-02-11,51,16.0
2013-02-12,39,12.0
2013-02-13,133,14.0
2013-02-14,243,19.0
2013-02-15,295,11.0
2013-02-16,207,6.0
2013-02-17,125,12.0
2013-02-18,110,13.0
2013-02-19,171,5.0
2013-02-20,75,17.0
2013-02-21,73,18.0
2013-02-22,36,18.0
2013-02-23,109,15.0
2013-02-24,177,18.0
2013-02-25,182,19.0
2013-02-26,30,17.0
2013-02-27,28,17.0
2013-02-28,36,16.0
2013-03-01,32,14.0
2013-03-02,22,8.0
2013-03-03,94,9.0
2013-03-04,95,14.0
2013-03-05,139,9.0
2013-03-06,98,11.0
2013-03-07,85,11.0
2013-03-08,101,8.0
2013-03-09,252,9.0
2013-03-10,75,19.0
2013-03-11,42,29.0
2013-03-12,66,26.0
2013-03-13,338,15.0
2013-03-14,310,10.0
2013-03-15,206,21.0
2013-03-16,170,24.0
2013-03-17,208,15.0
2013-03-18,125,6.0
2013-03-19,84,7.0
2013-03-20,32,10.0
2013-03-21,99,16.0
2013-03-22,87,26.0
2013-03-23,67,21.0
2013-03-24,52,20.0
2013-03-25,46,22.0
2013-03-26,44,19.0
2013-03-27,43,15.0
2013-03-28,31,14.0
2013-03-29,44,13.0
2013-03-30,31,14.0
2013-03-31,59,12.0
2013-04-01,61,19.0
2013-04-02,45,20.0
2013-04-03,33,22.0
2013-04-04,28,22.0
2013-04-05,20,22.0
2013-04-06,82,12.0
2013-04-07,156,9.0
2013-04-08,80,17.0
2013-04-09,72,14.0
2013-04-10,186,11.0
2013-04-11,104,12.0
2013-04-12,215,15.0
2013-04-13,195,17.0
2013-04-14,196,23.0
2013-04-15,210,18.0
2013-04-16,207,21.0
2013-04-17,192,20.0
2013-04-18,230,26.0
2013-04-19,186,15.0
2013-04-20,77,8.0
2013-04-21,209,7.0
2013-04-22,226,13.0
2013-04-23,260,12.0
2013-04-24,254,11.0
2013-04-25,234,12.0
2013-04-26,331,14.0
2013-04-27,222,13.0
2013-04-28,222,12.0
2013-04-29,272,14.0
2013-04-30,117,12.0
2013-05-01,37,10.0
2013-05-02,52,11.0
2013-05-03,245,9.0
2013-05-04,243,17.0
2013-05-05,245,6.0
2013-05-06,153,6.0
2013-05-07,128,8.0
2013-05-08,188,16.0
2013-05-09,211,25.0
2013-05-10,229,21.0
2013-05-11,238,17.0
2013-05-12,249,17.0
2013-05-13,245,20.0
2013-05-14,195,16.0
2013-05-15,211,19.0
2013-05-16,155,6.0
2013-05-17,79,10.0
2013-05-18,246,8.0
2013-05-19,120,9.0
2013-05-20,333,14.0
2013-05-21,180,14.0
2013-05-22,274,12.0
2013-05-23,313,17.0
2013-05-24,182,17.0
2013-05-25,264,13.0
2013-05-26,301,12.0
2013-05-27,207,15.0
2013-05-28,131,9.0
2013-05-29,295,9.0
2013-05-30,258,13.0
2013-05-31,343,12.0
2013-06-01,294,13.0
2013-06-02,267,11.0
2013-06-03,52,11.0
2013-06-04,36,15.0
2013-06-05,45,11.0
2013-06-06,45,13.0
2013-06-07,45,16.0
2013-06-08,36,17.0
2013-06-09,37,14.0
2013-06-10,85,5.0
2013-06-11,159,14.0
2013-06-12,197,20.0
2013-06-13,228,21.0
2013-06-14,202,15.0
2013-06-15,218,20.0
2013-06-16,200,11.0
2013-06-17,71,15.0
2013-06-18,131,9.0
2013-06-19,218,6.0
2013-06-20,130,9.0
2013-06-21,232,11.0
2013-06-22,208,21.0
2013-06-23,252,20.0
2013-06-24,295,14.0
2013-06-25,291,9.0
2013-06-26,307,7.0
2013-06-27,264,10.0
2013-06-28,283,10.0
2013-06-29,313,11.0
2013-06-30,260,14.0
2013-07-01,265,11.0
2013-07-02,201,11.0
2013-07-03,256,13.0
2013-07-04,241,13.0
2013-07-05,144,8.0
2013-07-06,129,6.0
2013-07-07,104,9.0
2013-07-08,42,13.0
2013-07-09,41,12.0
2013-07-10,30,14.0
2013-07-11,37,11.0
2013-07-12,48,6.0
2013-07-13,140,7.0
2013-07-14,210,7.0
2013-07-15,211,6.0
2013-07-16,139,5.0
2013-07-17,131,6.0
2013-07-18,50,11.0
2013-07-19,59,14.0
2013-07-20,52,14.0
2013-07-21,61,11.0
2013-07-22,125,10.0
2013-07-23,151,10.0
2013-07-24,228,11.0
2013-07-25,190,12.0
2013-07-26,192,5.0
2013-07-27,150,5.0
2013-07-28,205,20.0
2013-07-29,207,18.0
2013-07-30,215,14.0
2013-07-31,216,14.0
2013-08-01,163,14.0
2013-08-02,210,13.0
2013-08-03,212,16.0
2013-08-04,199,15.0
2013-08-05,186,14.0
2013-08-06,244,7.0
2013-08-07,49,11.0
2013-08-08,119,7.0
2013-08-09,255,13.0
2013-08-10,283,9.0
2013-08-11,261,12.0
2013-08-12,285,11.0
2013-08-13,294,12.0
2013-08-14,245,9.0
2013-08-15,220,16.0
2013-08-16,208,13.0
2013-08-17,218,17.0
2013-08-18,235,14.0
2013-08-19,297,11.0
2013-08-20,255,6.0
2013-08-21,227,7.0
2013-08-22,165,7.0
2013-08-23,111,11.0
2013-08-24,277,12.0
2013-08-25,147,14.0
2013-08-26,82,10.0
2013-08-27,104,8.0
2013-08-28,125,5.0
2013-08-29,264,9.0
2013-08-30,245,11.0
2013-08-31,331,13.0
2013-09-01,287,11.0
2013-09-02,286,11.0
2013-09-03,187,5.0
2013-09-04,138,7.0
2013-09-05,170,4.0
2013-09-06,247,9.0
2013-09-07,187,12.0
2013-09-08,208,10.0
2013-09-09,178,8.0
2013-09-10,310,15.0
2013-09-11,318,14.0
2013-09-12,240,5.0
2013-09-13,232,6.0
2013-09-14,251,13.0
2013-09-15,241,17.0
2013-09-16,260,18.0
2013-09-17,238,13.0
2013-09-18,311,12.0
2013-09-19,245,15.0
2013-09-20,279,9.0
2013-09-21,229,10.0
2013-09-22,250,6.0
2013-09-23,158,6.0
2013-09-24,120,5.0
2013-09-25,110,3.0
2013-09-26,64,10.0
2013-09-27,82,12.0
2013-09-28,78,16.0
2013-09-29,60,16.0
2013-09-30,80,13.0
2013-10-01,95,14.0
2013-10-02,130,13.0
2013-10-03,135,15.0
2013-10-04,193,16.0
2013-10-05,300,7.0
2013-10-06,259,6.0
2013-10-07,236,9.0
2013-10-08,252,10.0
2013-10-09,288,14.0
2013-10-10,321,23.0
2013-10-11,134,24.0
2013-10-12,114,13.0
2013-10-13,280,14.0
2013-10-14,238,12.0
2013-10-15,260,11.0
2013-10-16,149,14.0
2013-10-17,244,15.0
2013-10-18,154,11.0
2013-10-19,178,15.0
2013-10-20,187,17.0
2013-10-21,184,18.0
2013-10-22,171,19.0
2013-10-23,219,20.0
2013-10-24,170,11.0
2013-10-25,169,20.0
2013-10-26,198,20.0
2013-10-27,213,24.0
2013-10-28,219,27.0
2013-10-29,253,18.0
2013-10-30,222,14.0
2013-10-31,213,15.0
2013-11-01,193,13.0
2013-11-02,187,16.0
2013-11-03,221,21.0
2013-11-04,290,17.0
2013-11-05,231,17.0
2013-11-06,223,16.0
2013-11-07,251,13.0
2013-11-08,215,12.0
2013-11-09,233,11.0
2013-11-10,289,13.0
2013-11-11,180,16.0
2013-11-12,307,12.0
2013-11-13,265,9.0
2013-11-14,285,20.0
2013-11-15,221,13.0
2013-11-16,298,7.0
2013-11-17,68,6.0
2013-11-18,254,6.0
2013-11-19,319,16.0
2013-11-20,262,17.0
2013-11-21,174,19.0
2013-11-22,311,19.0
2013-11-23,309,16.0
2013-11-24,260,15.0
2013-11-25,344,14.0
2013-11-26,328,10.0
2013-11-27,239,6.0
2013-11-28,210,7.0
2013-11-29,269,17.0
2013-11-30,330,16.0
2013-12-01,246,9.0
2013-12-02,45,9.0
2013-12-03,159,6.0
2013-12-04,282,14.0
2013-12-05,254,24.0
2013-12-06,270,16.0
2013-12-07,253,14.0
2013-12-08,238,17.0
2013-12-09,220,14.0
2013-12-10,181,10.0
2013-12-11,161,11.0
2013-12-12,187,13.0
2013-12-13,197,17.0
2013-12-14,217,22.0
2013-12-15,198,24.0
2013-12-16,225,24.0
2013-12-17,206,7.0
2013-12-18,199,22.0
2013-12-19,222,16.0
2013-12-20,215,20.0
2013-12-21,197,33.0
2013-12-22,223,22.0
2013-12-23,190,29.0
2013-12-24,199,27.0
2013-12-25,190,14.0
2013-12-26,224,11.0
2013-12-27,201,30.0
2013-12-28,229,14.0
2013-12-29,243,15.0
2013-12-30,193,27.0
2013-12-31,182,20.0
2014-01-01,176,28.0
2014-01-02,205,20.0
2014-01-03,203,28.0
2014-01-04,206,21.0
2014-01-05,204,21.0
2014-01-06,202,30.0
2014-01-07,204,27.0
2014-01-08,199,19.0
2014-01-09,237,23.0
2014-01-10,217,16.0
2014-01-11,260,13.0
2014-01-12,143,16.0
2014-01-13,200,18.0
2014-01-14,246,13.0
2014-01-15,189,20.0
2014-01-16,182,20.0
2014-01-17,191,20.0
2014-01-18,151,19.0
2014-01-19,199,11.0
2014-01-20,188,5.0
2014-01-21,192,10.0
2014-01-22,209,14.0
2014-01-23,266,16.0
2014-01-24,192,13.0
2014-01-25,228,18.0
2014-01-26,226,21.0
2014-01-27,223,22.0
2014-01-28,173,19.0
2014-01-29,88,15.0
2014-01-30,94,8.0
2014-01-31,182,19.0
2014-02-01,207,26.0
2014-02-02,212,21.0
2014-02-03,143,21.0
2014-02-04,170,23.0
2014-02-05,173,31.0
2014-02-06,188,23.0
2014-02-07,222,23.0
2014-02-08,192,31.0
2014-02-09,217,29.0
2014-02-10,198,11.0
2014-02-11,214,20.0
2014-02-12,200,27.0
2014-02-13,227,22.0
2014-02-14,177,26.0
2014-02-15,223,34.0
2014-02-16,228,15.0
2014-02-17,171,18.0
2014-02-18,201,15.0
2014-02-19,230,14.0
2014-02-20,203,21.0
2014-02-21,228,20.0
2014-02-22,223,19.0
2014-02-23,186,27.0
2014-02-24,175,21.0
2014-02-25,186,22.0
2014-02-26,224,15.0
2014-02-27,224,21.0
2014-02-28,162,16.0
2014-03-01,300,9.0
2014-03-02,186,21.0
2014-03-03,154,11.0
2014-03-04,280,9.0
2014-03-05,260,8.0
2014-03-06,198,16.0
2014-03-07,209,16.0
2014-03-08,148,17.0
2014-03-09,178,14.0
2014-03-10,111,15.0
2014-03-11,41,16.0
2014-03-12,52,10.0
2014-03-13,44,6.0
2014-03-14,199,9.0
2014-03-15,289,17.0
2014-03-16,284,15.0
2014-03-17,270,11.0
2014-03-18,253,19.0
2014-03-19,234,18.0
2014-03-20,209,25.0
2014-03-21,231,18.0
2014-03-22,225,18.0
2014-03-23,285,17.0
2014-03-24,167,14.0
2014-03-25,169,15.0
2014-03-26,168,18.0
2014-03-27,71,10.0
2014-03-28,84,13.0
2014-03-29,103,16.0
2014-03-30,131,10.0
2014-03-31,160,10.0
2014-04-01,153,6.0
2014-04-02,99,15.0
2014-04-03,109,12.0
2014-04-04,247,11.0
2014-04-05,197,15.0
2014-04-06,201,21.0
2014-04-07,200,20.0
2014-04-08,262,20.0
2014-04-09,262,11.0
2014-04-10,300,7.0
2014-04-11,307,9.0
2014-04-12,236,12.0
2014-04-13,288,13.0
2014-04-14,247,14.0
2014-04-15,69,10.0
2014-04-16,135,10.0
2014-04-17,261,13.0
2014-04-18,96,14.0
2014-04-19,46,13.0
2014-04-20,62,17.0
2014-04-21,46,9.0
2014-04-22,157,11.0
2014-04-23,183,13.0
2014-04-24,161,5.0
2014-04-25,154,11.0
2014-04-26,156,18.0
2014-04-27,97,14.0
2014-04-28,68,10.0
2014-04-29,75,7.0
2014-04-30,231,7.0
2014-05-01,188,6.0
2014-05-02,57,15.0
2014-05-03,45,8.0
2014-05-04,185,8.0
2014-05-05,165,12.0
2014-05-06,226,15.0
2014-05-07,235,18.0
2014-05-08,222,19.0
2014-05-09,245,22.0
2014-05-10,216,23.0
2014-05-11,247,23.0
2014-05-12,263,14.0
2014-05-13,313,7.0
2014-05-14,259,10.0
2014-05-15,129,5.0
2014-05-16,109,4.0
2014-05-17,226,5.0
2014-05-18,170,9.0
2014-05-19,117,13.0
2014-05-20,158,12.0
2014-05-21,148,9.0
