date,direction,speed
2011-06-10,183,16.0
2011-06-11,193,18.0
2011-06-12,202,22.0
2011-06-13,207,18.0
2011-06-14,222,19.0
2011-06-15,224,20.0
2011-06-16,220,20.0
2011-06-17,217,20.0
2011-06-18,229,23.0
2011-06-19,232,22.0
2011-06-20,230,21.0
2011-06-21,241,20.0
2011-06-22,242,20.0
2011-06-23,239,22.0
2011-06-24,239,21.0
2011-06-25,243,20.0
2011-06-26,231,23.0
2011-06-27,217,18.0
2011-06-28,231,21.0
2011-06-29,230,21.0
2011-06-30,226,20.0
2011-07-01,221,19.0
2011-07-02,213,17.0
2011-07-03,211,17.0
2011-07-04,218,14.0
2011-07-05,227,12.0
2011-07-06,236,11.0
2011-07-07,217,12.0
2011-07-08,244,15.0
2011-07-09,233,16.0
2011-07-10,238,15.0
2011-07-11,240,15.0
2011-07-12,257,11.0
2011-07-13,258,14.0
2011-07-14,242,14.0
2011-07-15,210,17.0
2011-07-16,194,12.0
2011-07-17,197,13.0
2011-07-18,184,16.0
2011-07-19,265,17.0
2011-07-20,241,17.0
2011-07-21,234,20.0
2011-07-22,237,19.0
2011-07-23,238,16.0
2011-07-24,229,14.0
2011-07-25,208,12.0
2011-07-26,202,11.0
2011-07-27,203,13.0
2011-07-28,238,15.0
2011-07-29,222,13.0
2011-07-30,233,11.0
2011-07-31,235,13.0
2011-08-01,220,16.0
2011-08-02,208,12.0
2011-08-03,201,13.0
2011-08-04,215,14.0
2011-08-05,223,15.0
2011-08-06,236,17.0
2011-08-07,241,18.0
2011-08-08,225,18.0
2011-08-09,227,20.0
2011-08-10,227,20.0
2011-08-11,228,22.0
2011-08-12,231,17.0
2011-08-13,226,19.0
2011-08-14,219,19.0
2011-08-15,221,19.0
2011-08-16,212,16.0
2011-08-17,210,12.0
2011-08-18,210,13.0
2011-08-19,216,12.0
2011-08-20,214,8.0
2011-08-21,202,7.0
2011-08-22,200,12.0
2011-08-23,241,11.0
2011-08-24,243,9.0
2011-08-25,253,12.0
2011-08-26,246,14.0
2011-08-27,259,16.0
2011-08-28,247,14.0
2011-08-29,259,13.0
2011-08-30,192,13.0
2011-08-31,194,9.0
2011-09-01,188,9.0
2011-09-02,173,10.0
2011-09-03,178,14.0
2011-09-04,207,19.0
2011-09-05,196,20.0
2011-09-06,209,21.0
2011-09-07,231,18.0
2011-09-08,214,17.0
2011-09-09,213,15.0
2011-09-10,217,12.0
2011-09-11,210,13.0
2011-09-12,202,17.0
2011-09-13,199,12.0
2011-09-14,214,10.0
2011-09-15,224,10.0
2011-09-16,214,14.0
2011-09-17,215,14.0
2011-09-18,221,12.0
2011-09-19,228,11.0
2011-09-20,239,9.0
2011-09-21,268,9.0
2011-09-22,245,9.0
2011-09-23,224,8.0
2011-09-24,224,11.0
2011-09-25,234,9.0
2011-09-26,248,10.0
2011-09-27,251,8.0
2011-09-28,238,7.0
2011-09-29,268,6.0
2011-09-30,260,4.0
2011-10-01,291,5.0
2011-10-02,269,7.0
2011-10-03,248,9.0
2011-10-04,242,7.0
2011-10-05,269,6.0
2011-10-06,186,7.0
2011-10-07,96,7.0
2011-10-08,274,5.0
2011-10-09,15,9.0
2011-10-10,40,9.0
2011-10-11,36,10.0
2011-10-12,127,9.0
2011-10-13,77,5.0
2011-10-14,159,9.0
2011-10-15,129,8.0
2011-10-16,248,7.0
2011-10-17,108,7.0
2011-10-18,180,7.0
2011-10-19,151,6.0
2011-10-20,228,4.0
2011-10-21,171,7.0
2011-10-22,63,10.0
2011-10-23,52,11.0
2011-10-24,58,10.0
2011-10-25,63,9.0
2011-10-26,64,11.0
2011-10-27,72,11.0
2011-10-28,66,11.0
2011-10-29,65,12.0
2011-10-30,57,10.0
2011-10-31,103,9.0
2011-11-01,54,10.0
2011-11-02,71,11.0
2011-11-03,158,8.0
2011-11-04,113,8.0
2011-11-05,62,11.0
2011-11-06,88,9.0
2011-11-07,194,6.0
2011-11-08,198,7.0
2011-11-09,139,9.0
2011-11-10,171,8.0
2011-11-11,200,8.0
2011-11-12,124,7.0
2011-11-13,120,10.0
2011-11-14,122,10.0
2011-11-15,49,11.0
2011-11-16,50,10.0
2011-11-17,92,9.0
2011-11-18,88,10.0
2011-11-19,45,11.0
2011-11-20,50,12.0
2011-11-21,64,11.0
2011-11-22,63,12.0
2011-11-23,64,13.0
2011-11-24,71,11.0
2011-11-25,64,11.0
2011-11-26,69,11.0
2011-11-27,85,10.0
2011-11-28,67,11.0
2011-11-29,63,12.0
2011-11-30,135,9.0
2011-12-01,123,9.0
2011-12-02,37,12.0
2011-12-03,35,11.0
2011-12-04,150,9.0
2011-12-05,143,6.0
2011-12-06,165,7.0
2011-12-07,196,9.0
2011-12-08,163,8.0
2011-12-09,163,9.0
2011-12-10,108,11.0
2011-12-11,40,12.0
2011-12-12,52,12.0
2011-12-13,37,13.0
2011-12-14,37,11.0
2011-12-15,128,10.0
2011-12-16,49,10.0
2011-12-17,169,8.0
2011-12-18,128,10.0
2011-12-19,155,10.0
2011-12-20,149,10.0
2011-12-21,150,11.0
2011-12-22,147,10.0
2011-12-23,163,9.0
2011-12-24,154,9.0
2011-12-25,145,10.0
2011-12-26,134,9.0
2011-12-27,137,8.0
2011-12-28,103,9.0
2011-12-29,39,11.0
2011-12-30,114,12.0
2011-12-31,178,13.0
2012-01-01,179,14.0
2012-01-02,30,12.0
2012-01-03,181,8.0
2012-01-04,173,7.0
2012-01-05,149,8.0
2012-01-06,183,5.0
2012-01-07,136,10.0
2012-01-08,189,11.0
2012-01-09,150,9.0
2012-01-10,38,13.0
2012-01-11,50,14.0
2012-01-12,58,13.0
2012-01-13,58,12.0
2012-01-14,131,10.0
2012-01-15,207,7.0
2012-01-16,241,8.0
2012-01-17,290,8.0
2012-01-18,245,7.0
2012-01-19,179,7.0
2012-01-20,33,11.0
2012-01-21,127,8.0
2012-01-22,213,8.0
2012-01-23,163,8.0
2012-01-24,142,9.0
2012-01-25,170,9.0
2012-01-26,216,12.0
2012-01-27,167,9.0
2012-01-28,249,11.0
2012-01-29,140,9.0
2012-01-30,110,12.0
2012-01-31,19,16.0
2012-02-01,41,13.0
2012-02-02,121,10.0
2012-02-03,161,8.0
2012-02-04,282,8.0
2012-02-05,242,9.0
2012-02-06,253,12.0
2012-02-07,291,13.0
2012-02-08,141,14.0
2012-02-09,34,14.0
2012-02-10,46,14.0
2012-02-11,152,9.0
2012-02-12,267,7.0
2012-02-13,283,6.0
2012-02-14,256,10.0
2012-02-15,241,9.0
2012-02-16,210,11.0
2012-02-17,25,11.0
2012-02-18,115,11.0
2012-02-19,149,12.0
2012-02-20,175,9.0
2012-02-21,215,7.0
2012-02-22,174,9.0
2012-02-23,173,11.0
2012-02-24,175,11.0
2012-02-25,135,12.0
2012-02-26,178,9.0
2012-02-27,191,7.0
2012-02-28,300,8.0
2012-02-29,235,8.0
2012-03-01,240,10.0
2012-03-02,240,10.0
2012-03-03,239,9.0
2012-03-04,260,8.0
2012-03-05,218,9.0
2012-03-06,256,10.0
2012-03-07,225,7.0
2012-03-08,238,10.0
2012-03-09,152,9.0
2012-03-10,160,10.0
2012-03-11,159,10.0
2012-03-12,275,8.0
2012-03-13,148,12.0
2012-03-14,120,10.0
2012-03-15,190,7.0
2012-03-16,267,8.0
2012-03-17,242,8.0
2012-03-18,198,7.0
2012-03-19,248,8.0
2012-03-20,240,8.0
2012-03-21,322,9.0
2012-03-22,211,8.0
2012-03-23,125,8.0
2012-03-24,176,10.0
2012-03-25,165,9.0
2012-03-26,252,7.0
2012-03-27,313,7.0
2012-03-28,239,9.0
2012-03-29,225,10.0
2012-03-30,244,9.0
2012-03-31,219,12.0
2012-04-01,254,9.0
2012-04-02,231,8.0
2012-04-03,231,10.0
2012-04-04,224,12.0
2012-04-05,220,14.0
2012-04-06,218,13.0
2012-04-07,220,13.0
2012-04-08,230,11.0
2012-04-09,225,12.0
2012-04-10,224,12.0
2012-04-11,217,13.0
2012-04-12,222,15.0
2012-04-13,221,14.0
2012-04-14,242,10.0
2012-04-15,218,8.0
2012-04-16,197,9.0
2012-04-17,254,9.0
2012-04-18,236,8.0
2012-04-19,246,8.0
2012-04-20,182,7.0
2012-04-21,211,9.0
2012-04-22,263,10.0
2012-04-23,245,9.0
2012-04-24,253,10.0
2012-04-25,239,9.0
2012-04-26,249,9.0
2012-04-27,265,9.0
2012-04-28,265,11.0
2012-04-29,236,11.0
2012-04-30,217,16.0
2012-05-01,219,16.0
2012-05-02,220,16.0
2012-05-03,219,16.0
2012-05-04,217,19.0
2012-05-05,221,18.0
2012-05-06,224,17.0
2012-05-07,230,14.0
2012-05-08,227,12.0
2012-05-09,232,12.0
2012-05-10,228,14.0
2012-05-11,232,13.0
2012-05-12,226,15.0
2012-05-13,225,15.0
2012-05-14,230,13.0
2012-05-15,234,13.0
2012-05-16,222,15.0
2012-05-17,224,15.0
2012-05-18,229,14.0
2012-05-19,236,12.0
2012-05-20,222,14.0
2012-05-21,219,16.0
2012-05-22,222,17.0
2012-05-23,222,17.0
2012-05-24,220,19.0
2012-05-25,222,18.0
2012-05-26,223,16.0
2012-05-27,221,17.0
2012-05-28,222,18.0
2012-05-29,224,17.0
2012-05-30,222,18.0
2012-05-31,221,21.0
2012-06-01,224,22.0
2012-06-02,225,21.0
2012-06-03,228,20.0
2012-06-04,227,20.0
2012-06-05,228,18.0
2012-06-06,225,16.0
2012-06-07,230,15.0
2012-06-08,233,16.0
2012-06-09,227,18.0
2012-06-10,222,20.0
2012-06-11,213,16.0
2012-06-12,236,12.0
2012-06-13,221,15.0
2012-06-14,213,16.0
2012-06-15,217,18.0
2012-06-16,219,21.0
2012-06-17,229,18.0
2012-06-18,237,21.0
2012-06-19,240,23.0
2012-06-20,236,22.0
2012-06-21,236,21.0
2012-06-22,232,19.0
2012-06-23,225,20.0
2012-06-24,226,20.0
2012-06-25,229,21.0
2012-06-26,230,22.0
2012-06-27,222,20.0
2012-06-28,220,16.0
2012-06-29,224,16.0
2012-06-30,221,16.0
2012-07-01,214,14.0
2012-07-02,226,12.0
2012-07-03,238,13.0
2012-07-04,207,16.0
2012-07-05,220,18.0
2012-07-06,226,19.0
2012-07-07,222,20.0
2012-07-08,218,18.0
2012-07-09,219,16.0
2012-07-10,220,17.0
2012-07-11,215,17.0
2012-07-12,213,17.0
2012-07-13,223,19.0
2012-07-14,232,19.0
2012-07-15,225,18.0
2012-07-16,218,16.0
2012-07-17,221,17.0
2012-07-18,231,18.0
2012-07-19,234,20.0
2012-07-20,234,19.0
2012-07-21,238,17.0
2012-07-22,239,17.0
2012-07-23,240,18.0
2012-07-24,227,18.0
2012-07-25,235,20.0
2012-07-26,238,20.0
2012-07-27,239,17.0
2012-07-28,240,18.0
2012-07-29,247,16.0
2012-07-30,242,17.0
2012-07-31,245,19.0
2012-08-01,242,19.0
2012-08-02,239,20.0
2012-08-03,240,23.0
2012-08-04,229,22.0
2012-08-05,230,19.0
2012-08-06,244,15.0
2012-08-07,242,15.0
2012-08-08,226,16.0
2012-08-09,242,18.0
2012-08-10,251,14.0
2012-08-11,251,14.0
2012-08-12,245,18.0
2012-08-13,240,19.0
2012-08-14,231,18.0
2012-08-15,233,17.0
2012-08-16,234,16.0
2012-08-17,238,15.0
2012-08-18,234,12.0
2012-08-19,239,15.0
2012-08-20,206,14.0
2012-08-21,212,15.0
2012-08-22,204,14.0
2012-08-23,206,17.0
2012-08-24,215,15.0
2012-08-25,222,15.0
2012-08-26,222,12.0
2012-08-27,233,11.0
2012-08-28,196,10.0
2012-08-29,201,11.0
2012-08-30,206,10.0
2012-08-31,202,10.0
2012-09-01,205,13.0
2012-09-02,211,11.0
2012-09-03,205,11.0
2012-09-04,195,12.0
2012-09-05,210,17.0
2012-09-06,212,18.0
2012-09-07,198,20.0
2012-09-08,192,20.0
2012-09-09,194,17.0
2012-09-10,216,17.0
2012-09-11,221,17.0
2012-09-12,219,17.0
2012-09-13,204,18.0
2012-09-14,209,18.0
2012-09-15,226,16.0
2012-09-16,230,15.0
2012-09-17,222,14.0
2012-09-18,212,12.0
2012-09-19,220,10.0
2012-09-20,220,11.0
2012-09-21,218,12.0
2012-09-22,216,14.0
2012-09-23,226,13.0
2012-09-24,227,12.0
2012-09-25,219,9.0
2012-09-26,253,6.0
2012-09-27,272,7.0
2012-09-28,286,7.0
2012-09-29,103,8.0
2012-09-30,115,9.0
2012-10-01,85,8.0
2012-10-02,204,7.0
2012-10-03,214,12.0
2012-10-04,214,12.0
2012-10-05,237,9.0
2012-10-06,244,5.0
2012-10-07,231,5.0
2012-10-08,174,6.0
2012-10-09,237,6.0
2012-10-10,242,7.0
2012-10-11,258,5.0
2012-10-12,252,5.0
2012-10-13,220,6.0
2012-10-14,228,6.0
2012-10-15,226,6.0
2012-10-16,197,8.0
2012-10-17,153,9.0
2012-10-18,161,9.0
2012-10-19,167,9.0
2012-10-20,134,9.0
2012-10-21,76,9.0
2012-10-22,79,11.0
2012-10-23,114,7.0
2012-10-24,214,6.0
2012-10-25,194,8.0
2012-10-26,119,10.0
2012-10-27,59,9.0
2012-10-28,60,9.0
2012-10-29,67,11.0
2012-10-30,73,12.0
2012-10-31,67,12.0
2012-11-01,60,12.0
2012-11-02,36,11.0
2012-11-03,158,11.0
2012-11-04,161,8.0
2012-11-05,127,10.0
2012-11-06,46,11.0
2012-11-07,124,11.0
2012-11-08,120,9.0
2012-11-09,161,8.0
2012-11-10,161,9.0
2012-11-11,150,9.0
2012-11-12,161,9.0
2012-11-13,190,8.0
2012-11-14,166,6.0
2012-11-15,64,9.0
2012-11-16,60,11.0
2012-11-17,52,11.0
2012-11-18,46,10.0
2012-11-19,63,11.0
2012-11-20,67,11.0
2012-11-21,168,9.0
2012-11-22,194,7.0
2012-11-23,152,8.0
2012-11-24,107,9.0
2012-11-25,146,9.0
2012-11-26,184,9.0
2012-11-27,177,7.0
2012-11-28,216,6.0
2012-11-29,136,8.0
2012-11-30,192,10.0
2012-12-01,175,8.0
2012-12-02,188,6.0
2012-12-03,179,8.0
2012-12-04,69,11.0
2012-12-05,55,11.0
2012-12-06,133,9.0
2012-12-07,199,8.0
2012-12-08,183,9.0
2012-12-09,192,8.0
2012-12-10,264,7.0
2012-12-11,221,6.0
2012-12-12,155,7.0
2012-12-13,215,7.0
2012-12-14,235,7.0
2012-12-15,162,7.0
2012-12-16,110,9.0
2012-12-17,89,10.0
2012-12-18,133,11.0
2012-12-19,50,10.0
2012-12-20,47,11.0
2012-12-21,131,9.0
2012-12-22,142,8.0
2012-12-23,182,7.0
2012-12-24,130,9.0
2012-12-25,49,12.0
2012-12-26,61,12.0
2012-12-27,167,10.0
2012-12-28,194,8.0
2012-12-29,144,10.0
2012-12-30,165,10.0
2012-12-31,199,8.0
2013-01-01,323,8.0
2013-01-02,263,10.0
2013-01-03,175,8.0
2013-01-04,205,7.0
2013-01-05,169,8.0
2013-01-06,180,10.0
2013-01-07,32,13.0
2013-01-08,92,11.0
2013-01-09,116,9.0
2013-01-10,107,11.0
2013-01-11,48,11.0
2013-01-12,85,11.0
2013-01-13,144,8.0
2013-01-14,193,7.0
2013-01-15,205,7.0
2013-01-16,135,9.0
2013-01-17,196,9.0
2013-01-18,289,12.0
2013-01-19,65,12.0
2013-01-20,71,12.0
2013-01-21,30,12.0
2013-01-22,79,11.0
2013-01-23,112,11.0
2013-01-24,75,12.0
2013-01-25,39,12.0
2013-01-26,119,12.0
2013-01-27,151,8.0
2013-01-28,213,7.0
2013-01-29,198,5.0
2013-01-30,217,7.0
2013-01-31,275,6.0
2013-02-01,267,6.0
2013-02-02,303,7.0
2013-02-03,248,8.0
2013-02-04,224,13.0
2013-02-05,283,8.0
2013-02-06,289,12.0
2013-02-07,132,10.0
2013-02-08,29,14.0
2013-02-09,122,11.0
2013-02-10,197,8.0
2013-02-11,173,6.0
2013-02-12,213,4.0
2013-02-13,176,7.0
2013-02-14,204,5.0
2013-02-15,181,13.0
2013-02-16,256,13.0
2013-02-17,147,9.0
2013-02-18,127,9.0
2013-02-19,184,9.0
2013-02-20,147,8.0
2013-02-21,183,9.0
2013-02-22,223,8.0
2013-02-23,295,9.0
2013-02-24,153,10.0
2013-02-25,170,9.0
2013-02-26,221,11.0
2013-02-27,283,9.0
2013-02-28,142,13.0
2013-03-01,84,13.0
2013-03-02,49,13.0
2013-03-03,91,11.0
2013-03-04,177,10.0
2013-03-05,46,10.0
2013-03-06,92,10.0
2013-03-07,58,10.0
2013-03-08,168,10.0
2013-03-09,223,7.0
2013-03-10,211,8.0
2013-03-11,227,8.0
2013-03-12,225,11.0
2013-03-13,227,11.0
2013-03-14,215,8.0
2013-03-15,295,10.0
2013-03-16,209,9.0
2013-03-17,193,6.0
2013-03-18,165,9.0
2013-03-19,215,11.0
2013-03-20,248,11.0
2013-03-21,231,8.0
2013-03-22,242,9.0
2013-03-23,236,11.0
2013-03-24,309,9.0
2013-03-25,278,10.0
2013-03-26,227,10.0
2013-03-27,232,11.0
2013-03-28,275,10.0
2013-03-29,301,9.0
2013-03-30,259,7.0
2013-03-31,294,7.0
2013-04-01,242,9.0
2013-04-02,233,13.0
2013-04-03,257,10.0
2013-04-04,249,9.0
2013-04-05,286,7.0
2013-04-06,220,13.0
2013-04-07,238,12.0
2013-04-08,260,8.0
2013-04-09,237,10.0
2013-04-10,280,9.0
2013-04-11,284,9.0
2013-04-12,242,9.0
2013-04-13,228,8.0
2013-04-14,264,9.0
2013-04-15,226,13.0
2013-04-16,220,17.0
2013-04-17,223,16.0
2013-04-18,225,16.0
2013-04-19,224,15.0
2013-04-20,223,17.0
2013-04-21,230,13.0
2013-04-22,231,10.0
2013-04-23,235,10.0
2013-04-24,239,10.0
2013-04-25,272,9.0
2013-04-26,301,10.0
2013-04-27,293,10.0
2013-04-28,272,10.0
2013-04-29,281,10.0
2013-04-30,282,10.0
2013-05-01,212,9.0
2013-05-02,232,11.0
2013-05-03,219,15.0
2013-05-04,220,17.0
2013-05-05,225,15.0
2013-05-06,222,14.0
2013-05-07,225,14.0
2013-05-08,228,12.0
2013-05-09,223,12.0
2013-05-10,230,14.0
2013-05-11,220,16.0
2013-05-12,224,16.0
2013-05-13,225,16.0
2013-05-14,227,14.0
2013-05-15,222,16.0
2013-05-16,221,19.0
2013-05-17,225,17.0
2013-05-18,224,16.0
2013-05-19,224,16.0
2013-05-20,226,14.0
2013-05-21,220,18.0
2013-05-22,223,16.0
2013-05-23,224,19.0
2013-05-24,228,20.0
2013-05-25,231,21.0
2013-05-26,229,19.0
2013-05-27,234,18.0
2013-05-28,237,18.0
2013-05-29,238,16.0
2013-05-30,240,16.0
2013-05-31,229,17.0
2013-06-01,232,18.0
2013-06-02,232,16.0
2013-06-03,225,13.0
2013-06-04,224,14.0
2013-06-05,229,15.0
2013-06-06,229,16.0
2013-06-07,226,10.0
2013-06-08,213,12.0
2013-06-09,205,20.0
2013-06-10,202,19.0
2013-06-11,200,17.0
2013-06-12,199,18.0
2013-06-13,202,18.0
2013-06-14,213,16.0
2013-06-15,206,15.0
2013-06-16,205,13.0
2013-06-17,218,14.0
2013-06-18,213,13.0
2013-06-19,214,12.0
2013-06-20,215,15.0
2013-06-21,219,16.0
2013-06-22,226,17.0
2013-06-23,221,17.0
2013-06-24,217,18.0
2013-06-25,211,16.0
2013-06-26,214,16.0
2013-06-27,221,17.0
2013-06-28,215,18.0
2013-06-29,214,21.0
2013-06-30,216,19.0
2013-07-01,215,18.0
2013-07-02,225,15.0
2013-07-03,249,16.0
2013-07-04,240,17.0
2013-07-05,218,15.0
2013-07-06,209,16.0
2013-07-07,210,15.0
2013-07-08,215,16.0
2013-07-09,221,19.0
2013-07-10,226,17.0
2013-07-11,232,13.0
2013-07-12,258,14.0
2013-07-13,235,15.0
2013-07-14,237,17.0
2013-07-15,234,15.0
2013-07-16,233,18.0
2013-07-17,238,15.0
2013-07-18,240,18.0
2013-07-19,236,17.0
2013-07-20,219,14.0
2013-07-21,229,16.0
2013-07-22,229,16.0
2013-07-23,207,12.0
2013-07-24,236,15.0
2013-07-25,226,18.0
2013-07-26,240,19.0
2013-07-27,229,17.0
2013-07-28,230,18.0
2013-07-29,232,18.0
2013-07-30,226,16.0
2013-07-31,236,15.0
2013-08-01,229,11.0
2013-08-02,235,15.0
2013-08-03,215,16.0
2013-08-04,227,14.0
2013-08-05,231,14.0
2013-08-06,222,13.0
2013-08-07,220,14.0
2013-08-08,224,15.0
2013-08-09,236,16.0
2013-08-10,236,16.0
2013-08-11,222,17.0
2013-08-12,216,15.0
2013-08-13,226,15.0
2013-08-14,219,14.0
2013-08-15,218,15.0
2013-08-16,211,14.0
2013-08-17,216,14.0
2013-08-18,232,14.0
2013-08-19,241,17.0
2013-08-20,247,17.0
2013-08-21,248,14.0
2013-08-22,244,14.0
2013-08-23,249,13.0
2013-08-24,254,13.0
2013-08-25,231,12.0
2013-08-26,229,14.0
2013-08-27,224,12.0
2013-08-28,222,12.0
2013-08-29,218,13.0
2013-08-30,220,13.0
2013-08-31,222,12.0
2013-09-01,218,11.0
2013-09-02,220,11.0
2013-09-03,228,12.0
2013-09-04,221,13.0
2013-09-05,225,12.0
2013-09-06,225,11.0
2013-09-07,232,9.0
2013-09-08,240,8.0
2013-09-09,251,6.0
2013-09-10,205,5.0
2013-09-11,167,6.0
2013-09-12,153,6.0
2013-09-13,194,5.0
2013-09-14,222,6.0
2013-09-15,221,9.0
2013-09-16,217,9.0
2013-09-17,279,7.0
2013-09-18,281,6.0
2013-09-19,252,8.0
2013-09-20,233,12.0
2013-09-21,228,14.0
2013-09-22,235,16.0
2013-09-23,240,14.0
2013-09-24,228,16.0
2013-09-25,194,19.0
2013-09-26,194,17.0
2013-09-27,199,14.0
2013-09-28,206,16.0
2013-09-29,223,16.0
2013-09-30,222,15.0
2013-10-01,204,12.0
2013-10-02,201,8.0
2013-10-03,230,7.0
2013-10-04,224,9.0
2013-10-05,215,8.0
2013-10-06,208,10.0
2013-10-07,207,9.0
2013-10-08,213,9.0
2013-10-09,198,11.0
2013-10-10,191,11.0
2013-10-11,217,8.0
2013-10-12,230,6.0
2013-10-13,230,7.0
2013-10-14,218,8.0
2013-10-15,231,7.0
2013-10-16,153,6.0
2013-10-17,52,9.0
2013-10-18,58,8.0
2013-10-19,88,8.0
2013-10-20,125,8.0
2013-10-21,81,8.0
2013-10-22,62,10.0
2013-10-23,58,13.0
2013-10-24,44,12.0
2013-10-25,33,12.0
2013-10-26,46,11.0
2013-10-27,154,9.0
2013-10-28,196,6.0
2013-10-29,218,6.0
2013-10-30,166,8.0
2013-10-31,121,9.0
2013-11-01,132,8.0
2013-11-02,90,10.0
2013-11-03,89,10.0
2013-11-04,101,10.0
2013-11-05,177,10.0
2013-11-06,174,7.0
2013-11-07,168,7.0
2013-11-08,164,9.0
2013-11-09,76,12.0
2013-11-10,48,12.0
2013-11-11,126,10.0
2013-11-12,159,9.0
2013-11-13,125,9.0
2013-11-14,42,10.0
2013-11-15,63,11.0
2013-11-16,56,13.0
2013-11-17,59,13.0
2013-11-18,52,12.0
2013-11-19,38,12.0
2013-11-20,118,10.0
2013-11-21,49,10.0
2013-11-22,64,11.0
2013-11-23,135,11.0
2013-11-24,132,9.0
2013-11-25,127,9.0
2013-11-26,40,10.0
2013-11-27,60,11.0
2013-11-28,70,13.0
2013-11-29,55,13.0
2013-11-30,48,12.0
2013-12-01,127,10.0
2013-12-02,162,9.0
2013-12-03,106,13.0
2013-12-04,39,10.0
2013-12-05,87,10.0
2013-12-06,88,10.0
2013-12-07,50,10.0
2013-12-08,129,9.0
2013-12-09,121,10.0
2013-12-10,129,9.0
2013-12-11,128,10.0
2013-12-12,44,11.0
2013-12-13,48,11.0
2013-12-14,124,9.0
2013-12-15,111,9.0
2013-12-16,115,9.0
2013-12-17,154,10.0
2013-12-18,155,9.0
2013-12-19,184,6.0
2013-12-20,104,8.0
2013-12-21,190,10.0
2013-12-22,108,12.0
2013-12-23,75,12.0
2013-12-24,50,11.0
2013-12-25,157,10.0
2013-12-26,140,10.0
2013-12-27,253,12.0
2013-12-28,138,12.0
2013-12-29,184,9.0
2013-12-30,234,8.0
2013-12-31,132,13.0
2014-01-01,76,10.0
2014-01-02,121,11.0
2014-01-03,168,9.0
2014-01-04,259,10.0
2014-01-05,176,10.0
2014-01-06,64,11.0
2014-01-07,129,10.0
2014-01-08,191,11.0
2014-01-09,293,9.0
2014-01-10,204,11.0
2014-01-11,20,11.0
2014-01-12,81,11.0
2014-01-13,196,9.0
2014-01-14,206,10.0
2014-01-15,133,11.0
2014-01-16,134,9.0
2014-01-17,324,9.0
2014-01-18,27,12.0
2014-01-19,86,12.0
2014-01-20,186,9.0
2014-01-21,195,5.0
2014-01-22,148,9.0
2014-01-23,23,12.0
2014-01-24,102,12.0
2014-01-25,42,12.0
2014-01-26,57,12.0
2014-01-27,60,14.0
2014-01-28,54,11.0
2014-01-29,134,10.0
2014-01-30,51,11.0
2014-01-31,57,11.0
2014-02-01,137,9.0
2014-02-02,170,9.0
2014-02-03,203,9.0
2014-02-04,141,11.0
2014-02-05,150,10.0
2014-02-06,163,9.0
2014-02-07,269,8.0
2014-02-08,296,9.0
2014-02-09,209,9.0
2014-02-10,179,8.0
2014-02-11,319,8.0
2014-02-12,162,10.0
2014-02-13,222,14.0
2014-02-14,244,13.0
2014-02-15,227,9.0
2014-02-16,184,9.0
2014-02-17,54,13.0
2014-02-18,128,10.0
2014-02-19,191,8.0
2014-02-20,262,8.0
2014-02-21,243,11.0
2014-02-22,244,8.0
2014-02-23,67,10.0
2014-02-24,178,10.0
2014-02-25,201,9.0
2014-02-26,211,11.0
2014-02-27,221,12.0
2014-02-28,254,11.0
2014-03-01,209,9.0
2014-03-02,37,11.0
2014-03-03,42,13.0
2014-03-04,170,10.0
2014-03-05,168,8.0
2014-03-06,174,7.0
2014-03-07,122,6.0
2014-03-08,130,7.0
2014-03-09,204,9.0
2014-03-10,218,10.0
2014-03-11,223,10.0
2014-03-12,171,9.0
2014-03-13,171,10.0
2014-03-14,186,7.0
2014-03-15,255,6.0
2014-03-16,263,7.0
2014-03-17,232,10.0
2014-03-18,248,10.0
2014-03-19,175,9.0
2014-03-20,190,9.0
2014-03-21,258,10.0
2014-03-22,244,9.0
2014-03-23,238,9.0
2014-03-24,218,9.0
2014-03-25,210,9.0
2014-03-26,243,10.0
2014-03-27,190,9.0
2014-03-28,268,8.0
2014-03-29,306,8.0
2014-03-30,195,10.0
2014-03-31,294,9.0
2014-04-01,283,10.0
2014-04-02,250,8.0
2014-04-03,228,7.0
2014-04-04,210,7.0
2014-04-05,240,8.0
2014-04-06,264,9.0
2014-04-07,260,9.0
2014-04-08,229,10.0
2014-04-09,231,11.0
2014-04-10,233,11.0
2014-04-11,231,10.0
2014-04-12,227,11.0
2014-04-13,226,12.0
2014-04-14,230,11.0
2014-04-15,227,11.0
2014-04-16,231,11.0
2014-04-17,222,15.0
2014-04-18,229,13.0
2014-04-19,238,11.0
2014-04-20,245,9.0
2014-04-21,212,7.0
2014-04-22,242,7.0
2014-04-23,237,9.0
2014-04-24,218,9.0
2014-04-25,265,9.0
2014-04-26,213,8.0
2014-04-27,229,9.0
2014-04-28,222,12.0
2014-04-29,227,12.0
2014-04-30,229,13.0
2014-05-01,231,12.0
2014-05-02,222,14.0
2014-05-03,226,13.0
2014-05-04,225,13.0
2014-05-05,228,10.0
2014-05-06,229,9.0
2014-05-07,268,8.0
2014-05-08,237,12.0
2014-05-09,221,10.0
2014-05-10,226,17.0
2014-05-11,227,17.0
2014-05-12,237,15.0
2014-05-13,237,14.0
2014-05-14,243,13.0
2014-05-15,247,13.0
2014-05-16,245,12.0
2014-05-17,238,12.0
2014-05-18,255,10.0
2014-05-19,219,9.0
2014-05-20,307,11.0
